run_id,run_family,configuration,method,case,variant,mode,repetition,stochastic,uses_external_llm,model,reused_complete_workbook,workbook,workbook_sha256,solver_names,solver_fallback_errors,status,timesteps_completed,optimizer_calls,maximum_pricing_reruns,maximum_optimizer_attempts_per_trigger,agent_role_provenance,accepted_optimizer_calls,evaluator_accepted_optimizer_calls,forced_optimizer_selections,retained_better_candidate_selections,optimize_decisions,realized_pto_cost,realized_aggregator_revenue,baseline_aggregator_revenue_reference,baseline_revenue_retention_fraction,baseline_revenue_retention_floor,baseline_revenue_retention_shortfall,baseline_revenue_retention_compliant,revenue_neutrality_active,revenue_neutrality_floor,revenue_neutrality_shortfall,revenue_neutrality_compliant,realized_grid_net_cost,realized_buy_kwh,realized_sell_kwh,curtailed_energy_kwh,event_model_mismatch_timesteps,delay_parameter_absolute_error_minutes,return_delay_parameter_absolute_error_minutes,charger_power_absolute_error_kw,charger_availability_mismatch_count,minimum_observed_soc_fraction,terminal_minimum_soc_fraction,maximum_reserve_shortfall_kwh,reserve_violation_timesteps,llm_request_attempts,llm_successful_requests,llm_failed_attempts,llm_input_tokens,llm_cached_input_tokens,llm_cache_write_tokens,llm_uncached_input_tokens,llm_output_tokens,llm_reasoning_tokens,llm_total_tokens,llm_latency_seconds,llm_approximate_cost_usd,run_wall_seconds,run_process_cpu_seconds,run_average_cpu_cores,run_average_cpu_percent_total_capacity,run_logical_cpu_count,run_rss_start_mb,run_rss_end_mb,run_peak_rss_mb,run_peak_rss_delta_mb,run_memory_sampler_available,local_measurement_scope,provider_compute_scope
aw_route6_late_return__altruistic__uncertain_chat__deterministic_pricing_substitution__r001,secondary_role_ablation,deterministic_pricing_substitution,deterministic_price_zone_ablation,aw_route6_late_return,uncertain_chat,altruistic,1,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/deterministic_pricing_substitution_rep_001.xlsx,a4c16d81044c026002d46a133c4020ad3d12f8049c9f7f88c42d0c22381dc0b9,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,76849,31521,45310,18,2829,999,79678,24.906265,0.01535632,37.048866,19.03125,0.51368,3.210498,16,129.152,239.473,333.945,204.793,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__deterministic_pricing_substitution__r002,secondary_role_ablation,deterministic_pricing_substitution,deterministic_price_zone_ablation,aw_route6_late_return,uncertain_chat,altruistic,2,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/deterministic_pricing_substitution_rep_002.xlsx,3c621cb55f859781943e2f032b8263c2e0e5be52f2b3606154229aa8c3ec97c6,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,76823,31521,45284,18,2876,987,79699,24.796671,0.01540622,37.030753,19.046875,0.514353,3.214706,16,128.766,237.176,331.262,202.496,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__deterministic_pricing_substitution__r003,secondary_role_ablation,deterministic_pricing_substitution,deterministic_price_zone_ablation,aw_route6_late_return,uncertain_chat,altruistic,3,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/deterministic_pricing_substitution_rep_003.xlsx,9d1671d5ed83832da3b9b0306108ea24317ac56eeb5d7560e3bad5575c407633,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,76856,31521,45317,18,2731,889,79587,25.152458,0.01524047,37.612352,19.5,0.518447,3.240292,16,128.816,243.715,335.309,206.492,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__deterministic_pricing_substitution__r004,secondary_role_ablation,deterministic_pricing_substitution,deterministic_price_zone_ablation,aw_route6_late_return,uncertain_chat,altruistic,4,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/deterministic_pricing_substitution_rep_004.xlsx,d22b1bdcd4945ef8fe43fdbe47360ed62e2138d80ffaa7a65c976eef95193ba2,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,76836,31521,45297,18,2798,970,79634,25.267727,0.01531587,37.60546,19.421875,0.516464,3.227901,16,128.727,244.699,334.266,205.539,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__deterministic_pricing_substitution__r005,secondary_role_ablation,deterministic_pricing_substitution,deterministic_price_zone_ablation,aw_route6_late_return,uncertain_chat,altruistic,5,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/deterministic_pricing_substitution_rep_005.xlsx,b00952017a4476d453514d017987d6804df36d364aabd30a3905418fa7ec323d,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,0,1,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,76847,31521,45308,18,2831,993,79678,24.700573,0.01535822,37.040047,19.484375,0.526035,3.287721,16,128.871,243.902,336.047,207.176,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__evaluator_removal__r001,secondary_role_ablation,evaluator_removal,evaluator_ablation,aw_route6_late_return,uncertain_chat,altruistic,1,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/evaluator_removal_rep_001.xlsx,fe4c0b7eaebe80b938e303c14dd6b914a2b595b8b919342a773a711be7892f16,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,1,0,0,1,123.2941374709537,9.476396326539497,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,113.8177411444142,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,63143,33297,29828,18,3826,700,66969,27.842291,0.01271774,41.835734,24.90625,0.595334,3.72084,16,128.547,247.492,345.988,217.441,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__evaluator_removal__r002,secondary_role_ablation,evaluator_removal,evaluator_ablation,aw_route6_late_return,uncertain_chat,altruistic,2,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/evaluator_removal_rep_002.xlsx,0d217015e40d24fd7ac9594b6134fd34f40e0abcf9bba35918cec20403e427b4,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,1,0,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,63051,33297,29736,18,3782,498,66833,26.802686,0.01264194,39.320881,19.8125,0.503867,3.14917,16,128.797,240.449,336.762,207.965,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__evaluator_removal__r003,secondary_role_ablation,evaluator_removal,evaluator_ablation,aw_route6_late_return,uncertain_chat,altruistic,3,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/evaluator_removal_rep_003.xlsx,22a759988b1a8073c7d877e8cd4499c6225f4d288acdb8befbf5cfe0ddd0180a,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,1,0,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,62682,33297,29367,18,3578,435,66260,25.4549,0.01230489,37.754607,18.984375,0.502836,3.142725,16,128.973,239.918,332.93,203.957,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__evaluator_removal__r004,secondary_role_ablation,evaluator_removal,evaluator_ablation,aw_route6_late_return,uncertain_chat,altruistic,4,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/evaluator_removal_rep_004.xlsx,902f1e39c5f385f9b2261d1b24171777ed0ccb6ac1797810dda153a09409e59b,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,1,0,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,63068,33297,29753,18,3709,657,66777,27.774698,0.01255859,40.138633,19.234375,0.479199,2.994991,16,128.781,240.746,336.312,207.531,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_route6_late_return__altruistic__uncertain_chat__evaluator_removal__r005,secondary_role_ablation,evaluator_removal,evaluator_ablation,aw_route6_late_return,uncertain_chat,altruistic,5,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_route6_late_return/altruistic/uncertain_chat/evaluator_removal_rep_005.xlsx,2048e5c1c8cff08583845ee573d8b57b5b484a588e4462e101e6c3b4a197a82a,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",1,1,0,0,1,123.710099627881,9.4666679269491,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,6,6,0,62954,33297,29639,18,3325,440,66279,23.36549,0.01206929,35.624284,19.0625,0.535098,3.344365,16,128.977,237.816,333.586,204.609,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_charger_bank_shutdown__altruistic__uncertain_chat__full_agentic__r001,secondary_role_ablation,full_agentic,full_agentic,aw_charger_bank_shutdown,uncertain_chat,altruistic,1,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_charger_bank_shutdown/altruistic/uncertain_chat/full_agentic_rep_001.xlsx,c1c324b354b45885fcb62a10d7ecb223b3c5e15253b2aaaa40518b957d03e374,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,125.1344718883869,9.397801588659386,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,115.7366702997275,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,13,13,0,154277,49741,104497,39,7726,1836,162003,59.584193,0.03639807,86.994107,51.859375,0.596125,3.725782,16,128.652,290.789,368.316,239.664,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_charger_bank_shutdown__altruistic__uncertain_chat__full_agentic__r002,secondary_role_ablation,full_agentic,full_agentic,aw_charger_bank_shutdown,uncertain_chat,altruistic,2,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_charger_bank_shutdown/altruistic/uncertain_chat/full_agentic_rep_002.xlsx,2e7f6c56aeef94a669faf924bb140256edcecb8f60b076d553a3c3e834d3f253,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,125.1344718883869,9.397801588659386,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,115.7366702997275,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,13,13,0,154416,54561,99816,39,8428,2452,162844,63.021308,0.03616662,90.582579,51.96875,0.573717,3.58573,16,128.688,289.383,369.121,240.434,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_charger_bank_shutdown__altruistic__uncertain_chat__full_agentic__r003,secondary_role_ablation,full_agentic,full_agentic,aw_charger_bank_shutdown,uncertain_chat,altruistic,3,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_charger_bank_shutdown/altruistic/uncertain_chat/full_agentic_rep_003.xlsx,4968f3c2d07c3868b63137498d69e8bdebc8e99491d622b0caaa2d05763a4da2,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,125.1344718883869,9.397801588659386,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,115.7366702997275,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,13,13,0,154651,54561,100051,39,8974,2465,163625,66.548184,0.03688057,91.303156,43.984375,0.48174,3.010875,16,128.664,291.043,370.246,241.582,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_charger_bank_shutdown__altruistic__uncertain_chat__full_agentic__r004,secondary_role_ablation,full_agentic,full_agentic,aw_charger_bank_shutdown,uncertain_chat,altruistic,4,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_charger_bank_shutdown/altruistic/uncertain_chat/full_agentic_rep_004.xlsx,a6d1cfda71c07aa036a821766d110343ff229e0355c7f7dc9e7d151710350483,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,125.1344718883869,9.397801588659386,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,115.7366702997275,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,13,13,0,154201,54561,99601,39,9000,2743,163201,68.817155,0.03679927,97.097905,55.984375,0.576577,3.603603,16,128.652,300.699,367.664,239.012,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
aw_charger_bank_shutdown__altruistic__uncertain_chat__full_agentic__r005,secondary_role_ablation,full_agentic,full_agentic,aw_charger_bank_shutdown,uncertain_chat,altruistic,5,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_charger_bank_shutdown/altruistic/uncertain_chat/full_agentic_rep_005.xlsx,a29c9637d7eb59a426dcdcc338c344bae95bc4a81657f64d4db107662e48b868,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,2,0,0,2,124.205473380594,9.503598721193445,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True,114.7018746594005,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,11,11,0,129870,48807,81030,33,5839,1039,135709,44.767017,0.02824704,64.528831,35.296875,0.546994,3.418712,16,128.742,262.98,347.426,218.684,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API
