"run_id","run_family","configuration","method","case","variant","mode","repetition","stochastic","uses_external_llm","model","reused_complete_workbook","workbook","workbook_sha256","solver_names","solver_fallback_errors","status","timesteps_completed","optimizer_calls","maximum_pricing_reruns","maximum_optimizer_attempts_per_trigger","agent_role_provenance","accepted_optimizer_calls","evaluator_accepted_optimizer_calls","forced_optimizer_selections","retained_better_candidate_selections","optimize_decisions","realized_pto_cost","realized_aggregator_revenue","realized_grid_net_cost","realized_buy_kwh","realized_sell_kwh","curtailed_energy_kwh","event_model_mismatch_timesteps","delay_parameter_absolute_error_minutes","return_delay_parameter_absolute_error_minutes","charger_power_absolute_error_kw","charger_availability_mismatch_count","minimum_observed_soc_fraction","terminal_minimum_soc_fraction","maximum_reserve_shortfall_kwh","reserve_violation_timesteps","llm_request_attempts","llm_successful_requests","llm_failed_attempts","llm_input_tokens","llm_cached_input_tokens","llm_cache_write_tokens","llm_uncached_input_tokens","llm_output_tokens","llm_reasoning_tokens","llm_total_tokens","llm_latency_seconds","llm_approximate_cost_usd","run_wall_seconds","run_process_cpu_seconds","run_average_cpu_cores","run_average_cpu_percent_total_capacity","run_logical_cpu_count","run_rss_start_mb","run_rss_end_mb","run_peak_rss_mb","run_peak_rss_delta_mb","run_memory_sampler_available","local_measurement_scope","provider_compute_scope"
"aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r001","secondary_role_ablation","deterministic_pricing_substitution","deterministic_price_zone_ablation","aw_route6_late_return","uncertain_chat","selfish","1","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_001.xlsx","ea2ffb15318b1ee8aa1dde585983bf6c5a724aceb3524447f341a5565d50a8f8","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","0","1","0","1","141.3352068701337","19.27697680407925","122.0582300660545","1800.0","195.1886","4.811399999999992","0","0","0","0","0","0.2","0.209813698630137","0.0","0","6","6","0","76547","31167","45362","18","2607","698","79154","24.683486","0.01509584","36.090995","27.359375","0.758067","4.737916","16","129.602","257.707","328.199","198.598","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r002","secondary_role_ablation","deterministic_pricing_substitution","deterministic_price_zone_ablation","aw_route6_late_return","uncertain_chat","selfish","2","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_002.xlsx","2d63040f7dee901167de68e71e21bbb9933af0890ff2e2977d4f2e4a80057e5a","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","0","1","0","1","141.3352068701337","19.27697680407925","122.0582300660545","1800.0","195.1886","4.811399999999992","0","0","0","0","0","0.2","0.209813698630137","0.0","0","6","6","0","76537","31167","45352","18","2433","597","78970","22.684324","0.01488454","34.744326","27.0625","0.778904","4.868151","16","129.422","339.312","381.387","251.965","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r003","secondary_role_ablation","deterministic_pricing_substitution","deterministic_price_zone_ablation","aw_route6_late_return","uncertain_chat","selfish","3","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_003.xlsx","7df85a1c2b677f2b67df9a20db32e1efff130bbfd479204309f230809de6504a","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","0","1","0","1","141.3352068701337","19.27697680407925","122.0582300660545","1800.0","195.1886","4.811399999999992","0","0","0","0","0","0.2","0.209813698630137","0.0","0","6","6","0","76591","31167","45406","18","2727","727","79318","27.369686","0.01525084","39.82601","29.484375","0.74033","4.62706","16","129.445","265.082","334.754","205.309","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r004","secondary_role_ablation","deterministic_pricing_substitution","deterministic_price_zone_ablation","aw_route6_late_return","uncertain_chat","selfish","4","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_004.xlsx","24e2c7e8fb0110d1b11ddceff06f1f7a9c18fa9b73aae5b0234c5e75b36b9979","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","0","1","0","1","141.3352068701337","19.27697680407925","122.0582300660545","1800.0","195.1886","4.811399999999992","0","0","0","0","0","0.2","0.209813698630137","0.0","0","6","6","0","76637","31167","45452","18","2628","616","79265","25.878631","0.01514354","38.365113","28.296875","0.737568","4.609799","16","129.379","338.363","403.625","274.246","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r005","secondary_role_ablation","deterministic_pricing_substitution","deterministic_price_zone_ablation","aw_route6_late_return","uncertain_chat","selfish","5","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_005.xlsx","c82042236537fb8c633a74c41ac908785b437b3e7547a1ee933a4ce1f9e9df3a","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","0","1","0","1","141.3352068701337","19.27697680407925","122.0582300660545","1800.0","195.1886","4.811399999999992","0","0","0","0","0","0.2","0.209813698630137","0.0","0","6","6","0","76606","31167","45421","18","2516","601","79122","24.398433","0.01500139","37.680155","30.265625","0.803225","5.020153","16","128.844","267.898","335.926","207.082","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r001","secondary_role_ablation","evaluator_removal","evaluator_ablation","aw_route6_late_return","uncertain_chat","selfish","1","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_001.xlsx","69d68b28fcf4794c156e94847682e3222de71b38423c4e77ffd1d3eaaa6fa20c","['gurobi']","[]","complete","48","1","1","2","{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","1","0","0","1","142.2221471389646","12.92928610354224","129.2928610354223","1600.0","0.0","0.0","0","0","0","0","0","0.2","0.209813698630137","0.0","0","5","5","0","54616","30514","24087","15","2362","349","56978","21.176661","0.00946943","29.622336","24.515625","0.827606","5.172538","16","129.402","251.473","336.984","207.582","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r002","secondary_role_ablation","evaluator_removal","evaluator_ablation","aw_route6_late_return","uncertain_chat","selfish","2","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_002.xlsx","2e9549017470b502673e9edfe08e3412e6d2f4d4b94e1373a1c12c683d8c3cd6","['gurobi']","[]","complete","48","1","1","2","{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","1","0","0","1","142.2221471389646","12.92928610354224","129.2928610354223","1600.0","0.0","0.0","0","0","0","0","0","0.2","0.209813698630137","0.0","0","5","5","0","54634","30514","24105","15","2497","416","57131","21.3951","0.00963593","29.703918","23.515625","0.791667","4.947922","16","129.359","251.906","331.129","201.77","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r003","secondary_role_ablation","evaluator_removal","evaluator_ablation","aw_route6_late_return","uncertain_chat","selfish","3","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_003.xlsx","253de333d84ca056e3a5b3bc71e1bca948e8fe94e3125d7278e01cf77c671ac2","['gurobi']","[]","complete","48","1","1","2","{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","1","0","0","1","142.2221471389646","12.92928610354224","129.2928610354223","1600.0","0.0","0.0","0","0","0","0","0","0.2","0.209813698630137","0.0","0","5","5","0","54725","30514","24196","15","2615","455","57340","22.614211","0.00980028","30.731046","21.0","0.683348","4.270925","16","129.211","253.574","331.605","202.395","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r004","secondary_role_ablation","evaluator_removal","evaluator_ablation","aw_route6_late_return","uncertain_chat","selfish","4","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_004.xlsx","6936dc109ed2f3becf393d5e3d12f8270ed57d32265ce1949cd5441487b924e7","['gurobi']","[]","complete","48","1","1","2","{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","1","0","0","1","142.2221471389646","12.92928610354224","129.2928610354223","1600.0","0.0","0.0","0","0","0","0","0","0.2","0.209813698630137","0.0","0","5","5","0","54661","30514","24132","15","2424","390","57085","20.460078","0.00955508","28.648604","23.96875","0.836646","5.22904","16","128.875","252.555","331.195","202.32","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r005","secondary_role_ablation","evaluator_removal","evaluator_ablation","aw_route6_late_return","uncertain_chat","selfish","5","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_005.xlsx","a9cf5c847a0061c18f6bb017b2c37d9c02c91bc7f19d9944e8bd0f67a51c5a13","['gurobi']","[]","complete","48","1","1","2","{""evaluator"": {""backend"": ""HardCheckAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","1","1","0","0","1","142.2221471389646","12.92928610354224","129.2928610354223","1600.0","0.0","0.0","0","0","0","0","0","0.2","0.209813698630137","0.0","0","5","5","0","54655","30514","24126","15","2554","509","57209","21.866411","0.00970958","30.228552","23.140625","0.765522","4.784513","16","129.25","248.113","331.625","202.375","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_charger_bank_shutdown__selfish__uncertain_chat__full_agentic__r001","secondary_role_ablation","full_agentic","full_agentic","aw_charger_bank_shutdown","uncertain_chat","selfish","1","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_charger_bank_shutdown/selfish/uncertain_chat/full_agentic_rep_001.xlsx","e5e84d47c26cda68adf3105e227e5ecace15f98d5f519d3c75e560e9e498bb60","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","2","2","0","0","2","140.7548214978267","10.57865449168682","130.1761670061399","1600.0","1.581301595221518e-05","0.0","0","0","0","0","0","0.2","0.2130520547945205","0.0","0","9","9","0","104727","38961","65739","27","4811","1210","109538","39.936469","0.02299257","50.947109","18.109375","0.355454","2.22159","16","129.34","246.625","322.637","193.297","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_charger_bank_shutdown__selfish__uncertain_chat__full_agentic__r002","secondary_role_ablation","full_agentic","full_agentic","aw_charger_bank_shutdown","uncertain_chat","selfish","2","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_charger_bank_shutdown/selfish/uncertain_chat/full_agentic_rep_002.xlsx","a547c8aa961e470f016334f8310a243d83228ee0ff58f38dd779271a835708ad","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","2","2","0","0","2","136.5312855040872","10.33975416893734","126.1915313351499","1700.0","100.0","0.0","0","0","0","0","0","0.2","0.2130520547945205","0.0","0","9","9","0","104603","43779","60797","27","4174","798","108777","40.848994","0.02108903","52.970015","19.515625","0.368428","2.302674","16","129.477","248.473","328.191","198.715","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_charger_bank_shutdown__selfish__uncertain_chat__full_agentic__r003","secondary_role_ablation","full_agentic","full_agentic","aw_charger_bank_shutdown","uncertain_chat","selfish","3","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_charger_bank_shutdown/selfish/uncertain_chat/full_agentic_rep_003.xlsx","0bbb53cde25245c4f49f754371a85521c99f5d0f8e96d827f07ed0d9916d893f","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","2","2","0","0","2","143.193784440606","13.01761743446612","130.1761670061399","1600.0","1.581301595221518e-05","0.0","0","0","0","0","0","0.2","0.2130520547945205","0.0","0","9","9","0","104082","43779","60276","27","4276","902","108358","38.289231","0.02108118","49.490992","17.71875","0.35802","2.237623","16","129.352","242.855","323.008","193.656","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_charger_bank_shutdown__selfish__uncertain_chat__full_agentic__r004","secondary_role_ablation","full_agentic","full_agentic","aw_charger_bank_shutdown","uncertain_chat","selfish","4","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_charger_bank_shutdown/selfish/uncertain_chat/full_agentic_rep_004.xlsx","18a479607992008f5d1344e683b26696777b3432fda8a9af3cd89b367222c0e1","['gurobi']","[]","complete","48","3","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","2","2","0","0","2","143.7092042506812","21.50231051771119","122.20689373297","1800.0","200.0","0.0","0","0","0","0","0","0.2","0.2130520547945205","0.0","0","11","11","0","129394","49897","79464","33","6299","1258","135693","51.456636","0.02842934","66.099516","21.59375","0.326685","2.041784","16","129.316","263.488","339.465","210.148","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_charger_bank_shutdown__selfish__uncertain_chat__full_agentic__r005","secondary_role_ablation","full_agentic","full_agentic","aw_charger_bank_shutdown","uncertain_chat","selfish","5","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_charger_bank_shutdown/selfish/uncertain_chat/full_agentic_rep_005.xlsx","03c33436d3579de571607ad9068c14bf6b6c6b4b2167d0ea0fc672b1b9a79463","['gurobi']","[]","complete","48","2","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}","2","2","0","0","2","143.1937858310627","13.01761689373298","130.1761689373297","1600.0","0.0","0.0","0","0","0","0","0","0.2","0.2130520547945205","0.0","0","9","9","0","104621","41522","63072","27","4689","1298","109310","39.638066","0.02223064","50.308186","14.453125","0.287292","1.795573","16","129.617","248.414","325.18","195.562","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
"aw_charger_bank_shutdown__selfish__uncertain_chat__rule_parser_trigger_substitution__r001","secondary_role_ablation","rule_parser_trigger_substitution","rule_trigger_ablation","aw_charger_bank_shutdown","uncertain_chat","selfish","1","True","True","gpt-5.6-luna","False","results/revision/ablation_final_v5/aw_charger_bank_shutdown/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_001.xlsx","27f78e0c4e2d0f862d52c089f21dfb15e4a51f3ef3dd4d08f18faab90bb7c5cb","['gurobi']","[]","complete","48","3","1","2","{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}","2","2","0","0","2","140.0925435686714","6.671074110215432","133.421469458456","1600.0","1.581301595221518e-05","0.0","3","0","0","0","9","0.2","0.2130520547945205","0.0","0","6","6","0","69824","14493","55313","18","4188","1132","74012","35.075308","0.01914731","91.523416","335.765625","3.668631","22.928943","16","129.402","304.742","589.164","459.762","True","current Python process; native in-process solver work included","OpenAI server-side GPU/FLOPs/energy not exposed by API"
